ItemID,ItemName,LocationName,UPC,ManufacturerItemID,ItemType,ItemGroupName,OnHandQty,OnRentQty,OnOrderQty,AvailableQty,CommittedQty,DepreciationName,SalesType,ItemStatus,GLName,ManufacturerName,LotNumber,ExpirationDate
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,310L713,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,317L703,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,317L704,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,317L705,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,317L706,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,317L707,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,317L708,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,317L709,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,317L710,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,317L711,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,317L712,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L702,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L703,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L704,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L705,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L706,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L707,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L708,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L709,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L710,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L711,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,324L712,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,331L702,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,331L703,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,331L704,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,331L705,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,331L706,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,331L707,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L703,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L704,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L705,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L706,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L707,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L708,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,0,1,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L709,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L710,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L711,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L712,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L713,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L714,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,338L715,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L703,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L704,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L705,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L706,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L707,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L708,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L709,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L710,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L711,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L712,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L713,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L714,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,345L715,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,352L701,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,352L702,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,352L703,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,352L704,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,356L703,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,356L704,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,356L705,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,356L706,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,363L702,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,363L703,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,363L704,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,363L705,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,363L706,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,363L707,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,363L708,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,4567FAB,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,7016A08,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,7A08,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,898898FAB,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A010216A08,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A01,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A02,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A03,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A04,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A05,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A06,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A07,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A08,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A09,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A10,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A11,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01046A12,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01097A01,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01097A02,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01097A03,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01097A04,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01097A05,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01097A06,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01097A07,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01097A08,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01097A09,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01116A01,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01116A02,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01116A03,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01116A04,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01116A05,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01125A21,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01167A07,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01167A08,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01167A09,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01167A10,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01167A11,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01167A12,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A01,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,0,1,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A02,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A03,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A04,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A05,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A06,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A07,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A08,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A09,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A10,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01186A11,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01216A04,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01216A05,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01216A06,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,1,0,0,1,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01216A07,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01216A08,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01237A01,
LIQUID CONTENTS,LIQUID CONTENTS,Main Location,,LOT:________________,Non-Serialized,Oxygen - Liquid,0,0,0,0,0,,Purchase,Active,"Advanced Home Medical, Inc.",LIQ BASE SN:_____________,A01237A02,
